smiles,iupac
CNC(C)(C(N)=O)C(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2C(=O)C1CC1)C1CCCCC1,"3-cyclohexyl-4-[4-(cyclopropanecarbonyl)-6-(6-fluoro-1H-indol-3-yl)-2,3,3a,5,6,6a-hexahydropyrrolo[3,2-b]pyrrol-1-yl]-2-methyl-2-(methylamino)-4-oxobutanamide"
C[C@@H](NC(=O)c1ccoc1)C(=O)Nc1cc(Cl)ccc1N(C)C,N-[(2R)-1-[5-chloro-2-(dimethylamino)anilino]-1-oxopropan-2-yl]furan-3-carboxamide
CC1C(O)CCN1OC(=O)c1ccccc1,(3-hydroxy-2-methylpyrrolidin-1-yl) benzoate
CCOc1ccc(CN2CCN(CC(=O)NC(=O)Nc3ccc4c(c3)OCCO4)CC2)cc1,"N-(2,3-dihydro-1,4-benzodioxin-6-ylcarbamoyl)-2-[4-[(4-ethoxyphenyl)methyl]piperazin-1-yl]acetamide"
O=C(O)C1(C(=O)NC2CCCc3sccc32)CC1,"1-(4,5,6,7-tetrahydro-1-benzothiophen-4-ylcarbamoyl)cyclopropane-1-carboxylic acid"
COc1ccc(-c2ccc(C(C)=O)cc2OCC(O)CNC(C)(C)C)cc1,1-[3-[3-(tert-butylamino)-2-hydroxypropoxy]-4-(4-methoxyphenyl)phenyl]ethanone
Nc1ccc2c(c1)C(=O)C(CCN1CCC(C(=O)c3ccc(F)cc3O)CC1)CC2,"7-amino-2-[2-[4-(4-fluoro-2-hydroxybenzoyl)piperidin-1-yl]ethyl]-3,4-dihydro-2H-naphthalen-1-one"
c1coc(CNc2nc3nonc3nc2NCc2cccs2)c1,"6-N-(furan-2-ylmethyl)-5-N-(thiophen-2-ylmethyl)-[1,2,5]oxadiazolo[3,4-b]pyrazine-5,6-diamine"
CS(=O)(=O)c1ccc(C(=O)NC2(CCl)CCCC2)cc1,N-[1-(chloromethyl)cyclopentyl]-4-methylsulfonylbenzamide
Cc1cscc1NC1CC1,N-cyclopropyl-4-methylthiophen-3-amine
Cc1ccc2[nH]c(C(=O)N3CCCC(N(C)CCN(C)C)C3)c(C)c2c1,"[3-[2-(dimethylamino)ethyl-methylamino]piperidin-1-yl]-(3,5-dimethyl-1H-indol-2-yl)methanone"
COc1ccc(OCC(=O)Nc2ccc(S(=O)(=O)Nc3ccc(C)cc3)cc2)cc1,2-(4-methoxyphenoxy)-N-[4-[(4-methylphenyl)sulfamoyl]phenyl]acetamide
CCC(=O)N1CCC(NC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,"1-(3,4-dichlorophenyl)-3-(1-propanoylpiperidin-4-yl)urea"
CCN(CC)c1ccc([N+](=O)[O-])cc1C(=O)O,2-(diethylamino)-5-nitrobenzoic acid
CCNCc1occc1COC1CCC(C)C(C)C1,"N-[[3-[(3,4-dimethylcyclohexyl)oxymethyl]furan-2-yl]methyl]ethanamine"
Cc1nccc(C=O)n1,2-methylpyrimidine-4-carbaldehyde
CC1(C)Oc2ccc([N+](=O)[O-])cc2C(NC(=O)c2ccc(F)cc2)C1O,"4-fluoro-N-(3-hydroxy-2,2-dimethyl-6-nitro-3,4-dihydrochromen-4-yl)benzamide"
COC(=O)c1cccc2c1C=CC(=O)C2=O,"methyl 5,6-dioxonaphthalene-1-carboxylate"
CCCCNC(=O)c1ccccc1NC(=O)C1CCCN(Cc2nc(-c3ccc(OC)cc3)no2)C1,"N-[2-(butylcarbamoyl)phenyl]-1-[[3-(4-methoxyphenyl)-1,2,4-oxadiazol-5-yl]methyl]piperidine-3-carboxamide"
CC(=O)N1c2ccccc2CCC1C(=O)Nc1ccccc1C(F)(F)F,"1-acetyl-N-[2-(trifluoromethyl)phenyl]-3,4-dihydro-2H-quinoline-2-carboxamide"
O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccncc1,"N-(4-chlorophenyl)-4-(2-pyridin-4-ylethyl)-1,3-thiazole-5-carboxamide"
CCOc1cc(CO)cc(Cl)c1OCc1cccc(C(=O)[O-])c1,3-[[2-chloro-6-ethoxy-4-(hydroxymethyl)phenoxy]methyl]benzoate
C[C@H]([C@@H](C)NCc1csc(-c2ccco2)n1)n1cccn1,"(2R,3R)-N-[[2-(furan-2-yl)-1,3-thiazol-4-yl]methyl]-3-pyrazol-1-ylbutan-2-amine"
Cc1cc(C)n2nc(-c3cccnc3)nc2n1,"5,7-dimethyl-2-pyridin-3-yl-[1,2,4]triazolo[1,5-a]pyrimidine"
CCN(C(=O)CSc1nnc([C@H](C)N(C)C)n1-c1ccc(F)cc1)[C@@H]1CCS(=O)(=O)C1,"2-[[5-[(1S)-1-(dimethylamino)ethyl]-4-(4-fluorophenyl)-1,2,4-triazol-3-yl]sulfanyl]-N-[(3R)-1,1-dioxothiolan-3-yl]-N-ethylacetamide"
CN1C(C(=O)Nc2cc(Cl)ccc2C(=O)O)=C(O)c2ccccc2S1(=O)=O,"4-chloro-2-[(4-hydroxy-2-methyl-1,1-dioxo-1lambda6,2-benzothiazine-3-carbonyl)amino]benzoic acid"
O=c1cc(N2CCN(c3ccc(F)cc3)CC2)[nH]c(=O)n1-c1cccc(Br)c1,"3-(3-bromophenyl)-6-[4-(4-fluorophenyl)piperazin-1-yl]-1H-pyrimidine-2,4-dione"
COc1ccccc1OCCCNCCO,2-[3-(2-methoxyphenoxy)propylamino]ethanol
O=C(NO)C1CC12CC(c1ccc(OCc3cc(-c4ccncc4)nc4ccccc34)cc1)NC2=O,N-hydroxy-4-oxo-6-[4-[(2-pyridin-4-ylquinolin-4-yl)methoxy]phenyl]-5-azaspiro[2.4]heptane-2-carboxamide
Cc1ncc([C@@H](C)NCC2(c3cccc(F)c3)CCOCC2)s1,"(1R)-N-[[4-(3-fluorophenyl)oxan-4-yl]methyl]-1-(2-methyl-1,3-thiazol-5-yl)ethanamine"
COc1cc2c(C=C3C(=O)Nc4ccc(F)cc43)c(Cl)n(Cc3ccccc3)c2cc1C,3-[(1-benzyl-2-chloro-5-methoxy-6-methylindol-3-yl)methylidene]-5-fluoro-1H-indol-2-one
Cl.Cl.O=C(NC1CCN(c2ccccc2)CC1)C1CNCCO1,N-(1-phenylpiperidin-4-yl)morpholine-2-carboxamide;dihydrochloride
O=C(CCCc1ccccn1)N1CCC(n2cccc2)CC1,4-pyridin-2-yl-1-(4-pyrrol-1-ylpiperidin-1-yl)butan-1-one
CC(C)Oc1ccc(Nc2ccc(NC(=O)c3ccccc3)nc2)cc1,N-[5-(4-propan-2-yloxyanilino)-2-pyridinyl]benzamide
COc1cc2nc(C3CCC3)n(NC(=O)c3cccs3)c(=O)c2cc1OC,"N-(2-cyclobutyl-6,7-dimethoxy-4-oxoquinazolin-3-yl)thiophene-2-carboxamide"
Cc1cc([C@H]2[C@@H](c3ccccn3)NC(=S)N2c2ccc(Br)cc2)c(C)[nH]1,"(4S,5S)-1-(4-bromophenyl)-5-(2,5-dimethyl-1H-pyrrol-3-yl)-4-pyridin-2-ylimidazolidine-2-thione"
CC1=NC(N(CCN(C)C)C(=O)N(C)C)=CC(C)(C)C1,"1-[2-(dimethylamino)ethyl]-3,3-dimethyl-1-(2,4,4-trimethyl-3H-pyridin-6-yl)urea"
CC(Cn1ccnc1)NC(=O)N[C@H](C(=O)O)[C@@H](C)O,"(2S,3R)-3-hydroxy-2-(1-imidazol-1-ylpropan-2-ylcarbamoylamino)butanoic acid"
Oc1ccccc1C1CCCC1,2-cyclopentylphenol
OC1C=CC2CC12,bicyclo[3.1.0]hex-3-en-2-ol
CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccnc(Cl)c4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,2-(3-chlorophenyl)-5-[4-[(2-chloro-4-pyridinyl)methylsulfonyl]piperazin-1-yl]-4-[(1-methylcyclopropyl)methoxy]pyridazin-3-one
CC(=O)c1c(C)nc2ccc(Br)cc2c1-c1ccccc1,1-(6-bromo-2-methyl-4-phenylquinolin-3-yl)ethanone
CC1CC=C2CCC21C,"4,5-dimethylbicyclo[3.2.0]hept-1-ene"
C.C.C.C.C.C.C.CC(=O)SCc1c(C)[nH]n(C)c1=O.CC(=O)SCc1c(C)nn(C)c1C.CC1(C)CC(Cl)=NO1.CC1(C)CC(Cl)=NO1.Cc1[nH]n(C)c(=O)c1CSC1=NOC(C)(C)C1.Cc1cc(=O)n(C)[nH]1.Cc1nn(C)c(C)c1CSC1=NOC(C)(C)C1,"bis(3-chloro-5,5-dimethyl-4H-1,2-oxazole);4-[(5,5-dimethyl-4H-1,2-oxazol-3-yl)sulfanylmethyl]-2,5-dimethyl-1H-pyrazol-3-one;S-[(2,5-dimethyl-3-oxo-1H-pyrazol-4-yl)methyl] ethanethioate;2,5-dimethyl-1H-pyrazol-3-one;5,5-dimethyl-3-[(1,3,5-trimethylpyrazol-4-yl)methylsulfanyl]-4H-1,2-oxazole;methane;S-[(1,3,5-trimethylpyrazol-4-yl)methyl] ethanethioate"
O=C(c1nccc2ccccc12)N1CCC[C@H]1c1cccc(Nc2ccc(F)cn2)n1,[(2S)-2-[6-[(5-fluoro-2-pyridinyl)amino]-2-pyridinyl]pyrrolidin-1-yl]-isoquinolin-1-ylmethanone
Cc1nn([C@@H]2CCOC(C)(C)C2)c2c1[C@@H](c1ccc(OC(C)C)cc1)SCC(O)=N2,"(4R)-1-[(4R)-2,2-dimethyloxan-4-yl]-3-methyl-4-(4-propan-2-yloxyphenyl)-4,8-dihydropyrazolo[5,4-e][1,4]thiazepin-7-one"
CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,butyl (2R)-2-[4-[[5-(trifluoromethyl)-2-pyridinyl]oxy]phenoxy]propanoate
N[C@@H]1CCCN(Cc2ccc(OC(F)(F)F)cc2)CC1,(4R)-1-[[4-(trifluoromethoxy)phenyl]methyl]azepan-4-amine
O=C(CC1(O)C(=O)N(Cc2cccc3ccccc23)c2ccccc21)c1ccc2c3c(cccc13)CC2,"3-[2-(1,2-dihydroacenaphthylen-5-yl)-2-oxoethyl]-3-hydroxy-1-(naphthalen-1-ylmethyl)indol-2-one"
CCCCCCOC(=O)c1ccccc1C1c2ccc(N(CC)CC)cc2Oc2cc(C)c(N3CCCC3)cc21,hexyl 2-[6-(diethylamino)-3-methyl-2-pyrrolidin-1-yl-9H-xanthen-9-yl]benzoate
Cc1cncc(C(=O)N2CCCCC2C(C)N)c1,[2-(1-aminoethyl)piperidin-1-yl]-(5-methyl-3-pyridinyl)methanone
Cc1cc([C@H](C)NC(=O)Nc2ccnc(C(=O)N(C)C)c2)c(C)o1,"4-[[(1S)-1-(2,5-dimethylfuran-3-yl)ethyl]carbamoylamino]-N,N-dimethylpyridine-2-carboxamide"
O=C(NC(c1ccccc1)c1ccccc1)N1CC(Oc2nccs2)C1,"N-benzhydryl-3-(1,3-thiazol-2-yloxy)azetidine-1-carboxamide"
COc1ccc(CC(NC(=O)c2ccc(N)c(OCc3ccc4ccccc4c3)c2)C(=O)O)cc1,2-[[4-amino-3-(naphthalen-2-ylmethoxy)benzoyl]amino]-3-(4-methoxyphenyl)propanoic acid
Cc1cnn(-c2cccc(NCC3CC(=O)Nc4ccccc43)n2)c1,"4-[[[6-(4-methylpyrazol-1-yl)-2-pyridinyl]amino]methyl]-3,4-dihydro-1H-quinolin-2-one"
CC1=CN(NC(=O)C2=C(O)c3sccc3S(=O)(=O)N2C)CO1,"4-hydroxy-2-methyl-N-(5-methyl-2H-1,3-oxazol-3-yl)-1,1-dioxothieno[2,3-e]thiazine-3-carboxamide"
CC[C@@H](Nc1nccc(C2CCCC2)n1)c1ccncc1,4-cyclopentyl-N-[(1R)-1-pyridin-4-ylpropyl]pyrimidin-2-amine
CC[C@H](C)[C@H](CC(=O)Cc1ccc(CC(=O)O)cc1)C(=O)NCC(=O)N1c2ccccc2C[C@H]1C(=O)NCc1nn[nH]n1,"2-[4-[(4S,5S)-5-methyl-2-oxo-4-[[2-oxo-2-[(2S)-2-(2H-tetrazol-5-ylmethylcarbamoyl)-2,3-dihydroindol-1-yl]ethyl]carbamoyl]heptyl]phenyl]acetic acid"
C=C1C=CC(C(=O)OC(S)CC)C(C(=O)OC(S)CC)C1,"bis(1-sulfanylpropyl) 5-methylidenecyclohex-3-ene-1,2-dicarboxylate"
CCn1c(=N)c(C(=O)NCCN2CCOCC2)cc2c(=O)n3cc(C)ccc3nc21,"7-ethyl-6-imino-13-methyl-N-(2-morpholin-4-ylethyl)-2-oxo-1,7,9-triazatricyclo[8.4.0.03,8]tetradeca-3(8),4,9,11,13-pentaene-5-carboxamide"
COc1ccc(CCN2C(=O)C[C@@H](N3CCN(c4cccc(Cl)c4)CC3)C2=O)cc1OC,"(3R)-3-[4-(3-chlorophenyl)piperazin-1-yl]-1-[2-(3,4-dimethoxyphenyl)ethyl]pyrrolidine-2,5-dione"
Cc1cccn2cc(CCNC(=O)CN3Cc4ccccc4C3)nc12,"2-(1,3-dihydroisoindol-2-yl)-N-[2-(8-methylimidazo[1,2-a]pyridin-2-yl)ethyl]acetamide"
CC(CCCC(F)(F)F)N1CCC(C(=O)O)CC1,"1-(6,6,6-trifluorohexan-2-yl)piperidine-4-carboxylic acid"
CC(=O)Nc1ccc2c(CN[C@@H](C)c3ccccc3)cc(=O)oc2c1,N-[2-oxo-4-[[[(1S)-1-phenylethyl]amino]methyl]chromen-7-yl]acetamide
CCCCCCCCCCCCCCCCC1COC(COCCCCCCC[n+]2ccsc2)C1,"3-[7-[(4-hexadecyloxolan-2-yl)methoxy]heptyl]-1,3-thiazol-3-ium"
CC(=O)N1CCC(CN2C(=O)C(C)(c3cccc(-c4cc(Cl)c[n+]([O-])c4)c3)N=C2N)CC1,3-[(1-acetylpiperidin-4-yl)methyl]-2-amino-5-[3-(5-chloro-1-oxidopyridin-1-ium-3-yl)phenyl]-5-methylimidazol-4-one
CCCC(O)C(O)CO,"hexane-1,2,3-triol"
COc1ccccc1NC(=O)C1=C(C)Nc2nc(-c3ccccc3C)nn2C1c1ccc2c(c1)OCO2,"7-(1,3-benzodioxol-5-yl)-N-(2-methoxyphenyl)-5-methyl-2-(2-methylphenyl)-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxamide"
CC(=O)c1ccc(OCc2cc(C(=O)N3CCN4CCCC4C3)no2)cc1,"1-[4-[[3-(3,4,6,7,8,8a-hexahydro-1H-pyrrolo[1,2-a]pyrazine-2-carbonyl)-1,2-oxazol-5-yl]methoxy]phenyl]ethanone"
CCn1c(CN2CCN(C(=O)c3ccco3)CC2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,[4-[(1-ethyl-5-piperidin-1-ylsulfonylbenzimidazol-2-yl)methyl]piperazin-1-yl]-(furan-2-yl)methanone
CCCCCCC(O)c1cc(OC)ccc1OC,"1-(2,5-dimethoxyphenyl)heptan-1-ol"
CCC1COC(C)O1,"4-ethyl-2-methyl-1,3-dioxolane"
COC(=O)CCSc1ccc(CNC(C)(C)C)cc1,methyl 3-[4-[(tert-butylamino)methyl]phenyl]sulfanylpropanoate
Cc1cc(C=C2NC(=O)NC2=O)c(C)n1-c1cccnc1,"5-[(2,5-dimethyl-1-pyridin-3-ylpyrrol-3-yl)methylidene]imidazolidine-2,4-dione"
COC(=O)C12CC(c3nc4cc(OC)ccc4c(-c4ccc(F)c(C)c4)c3C(C)C)(C1)C2,methyl 3-[4-(4-fluoro-3-methylphenyl)-7-methoxy-3-propan-2-ylquinolin-2-yl]bicyclo[1.1.1]pentane-1-carboxylate
Cc1cc(C)c(NC(=O)CSc2nc3ccccc3c(=O)n2CCCN2CCOCC2)c(C)c1,"2-[3-(3-morpholin-4-ylpropyl)-4-oxoquinazolin-2-yl]sulfanyl-N-(2,4,6-trimethylphenyl)acetamide"
CCOP(=O)(OCC)C(CC)P(=O)(OCC)OCC,"1,1-bis(diethoxyphosphoryl)propane"
Cc1cnc(NC(=O)c2cncc(F)c2)o1,"5-fluoro-N-(5-methyl-1,3-oxazol-2-yl)pyridine-3-carboxamide"
COc1ccc([C@H](NC(=O)CN2c3ccccc3CC[C@@H]2C)C2CC2)cc1,"N-[(R)-cyclopropyl-(4-methoxyphenyl)methyl]-2-[(2S)-2-methyl-3,4-dihydro-2H-quinolin-1-yl]acetamide"
CCCCc1ccc(NC(=O)COc2ccc(S(=O)(=O)N3CCCCCC3)cc2)cc1,2-[4-(azepan-1-ylsulfonyl)phenoxy]-N-(4-butylphenyl)acetamide
C1=CCC2CCCC2C1,"2,3,3a,4,7,7a-hexahydro-1H-indene"
CC[C@@H](NC(=O)c1ccncc1)c1nc(C)c(C)s1,"N-[(1R)-1-(4,5-dimethyl-1,3-thiazol-2-yl)propyl]pyridine-4-carboxamide"
CCC(N)C(Sc1nccs1)c1ccc(OC)cc1,"1-(4-methoxyphenyl)-1-(1,3-thiazol-2-ylsulfanyl)butan-2-amine"
CCn1nnc(NC(=O)c2ccc(C(C)(C)C)cc2)n1,4-tert-butyl-N-(2-ethyltetrazol-5-yl)benzamide
COc1cc(Br)cc(C=Nn2c(-c3cc4c(OC)cccc4o3)nc3ccccc3c2=O)c1OCc1ccccc1Cl,3-[[5-bromo-2-[(2-chlorophenyl)methoxy]-3-methoxyphenyl]methylideneamino]-2-(4-methoxy-1-benzofuran-2-yl)quinazolin-4-one
c1cc2cn[nH]c2[nH]1,"1,6-dihydropyrrolo[3,2-d]pyrazole"
O=C(c1nn(C2CCCOC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,"morpholin-4-yl-[1-(oxan-3-yl)-5,5-dioxo-4H-thiochromeno[3,4-d]pyrazol-3-yl]methanone"
O=C1C=CCCC=C1,"cyclohepta-2,6-dien-1-one"
O=C(Nc1ccc2c(c1)OCCO2)C(c1cc2ccccc2o1)N1CCN(CC=Cc2ccccc2)CC1,"2-(1-benzofuran-2-yl)-N-(2,3-dihydro-1,4-benzodioxin-6-yl)-2-[4-(3-phenylprop-2-enyl)piperazin-1-yl]acetamide"
COc1cccc(C=Nc2ccc3c(c2)OCCO3)c1O,"2-(2,3-dihydro-1,4-benzodioxin-6-yliminomethyl)-6-methoxyphenol"
CCCCNC(=NCC)NC(=N)N,2-butyl-1-(diaminomethylidene)-3-ethylguanidine
CCc1cccc(OC[C@H](O)Cn2c(NCCCOC(C)C)nc3c2c(=O)[nH]c(=O)n3C)c1,"7-[(2R)-3-(3-ethylphenoxy)-2-hydroxypropyl]-3-methyl-8-(3-propan-2-yloxypropylamino)purine-2,6-dione"
COCCN(C)C(=O)C(CC1CCCCC1)OC(=O)NC(C)CN1CC(C)(C)c2cc(F)ccc21,"[3-cyclohexyl-1-[2-methoxyethyl(methyl)amino]-1-oxopropan-2-yl] N-[1-(5-fluoro-3,3-dimethyl-2H-indol-1-yl)propan-2-yl]carbamate"
Cc1ccc(OCCNC(=O)[C@H]2CN(S(C)(=O)=O)c3cc(Cl)ccc3O2)c(C)c1,"(2R)-6-chloro-N-[2-(2,4-dimethylphenoxy)ethyl]-4-methylsulfonyl-2,3-dihydro-1,4-benzoxazine-2-carboxamide"
Cc1cc(C(=O)Nc2nc3c(s2)CCC3)c2c(C)noc2n1,"N-(5,6-dihydro-4H-cyclopenta[d][1,3]thiazol-2-yl)-3,6-dimethyl-[1,2]oxazolo[5,4-b]pyridine-4-carboxamide"
Cc1ccc(NC(=O)c2ccc(NC(=O)[C@H]3CCCO3)cc2)c(NC(=O)[C@@H]2CCCO2)c1,(2R)-N-[4-[[4-methyl-2-[[(2S)-oxolane-2-carbonyl]amino]phenyl]carbamoyl]phenyl]oxolane-2-carboxamide
C[C@@]1(c2ccccc2)NC(=O)N(NC(=O)CN2CCN([C@H]3CCS(=O)(=O)C3)CC2)C1=O,"2-[4-[(3S)-1,1-dioxothiolan-3-yl]piperazin-1-yl]-N-[(4S)-4-methyl-2,5-dioxo-4-phenylimidazolidin-1-yl]acetamide"
C=C1C(OC(=O)C=Cc2ccccc2)CCC2(C)C(OC(C)C)C(OC(C)C)C3=C(C)C(=O)CC(C(OC(=O)c4ccccc4)C12)C3(C)C,"[8,12,15,15-tetramethyl-4-methylidene-13-oxo-5-(3-phenylprop-2-enoyloxy)-9,10-di(propan-2-yloxy)-2-tricyclo[9.3.1.03,8]pentadec-11-enyl] benzoate"
COc1cc(NC(=S)Nc2cccc(C(C)C)c2)cc(OC)c1OC,"1-(3-propan-2-ylphenyl)-3-(3,4,5-trimethoxyphenyl)thiourea"
COc1ccccc1C(=O)NCc1ccc(N2CCCCC2)cc1,2-methoxy-N-[(4-piperidin-1-ylphenyl)methyl]benzamide
CC(C)n1cc(CN2CCn3cc(CC(=O)N(C)C)nc3[C@@H]2C)cn1,"N,N-dimethyl-2-[(8S)-8-methyl-7-[(1-propan-2-ylpyrazol-4-yl)methyl]-6,8-dihydro-5H-imidazo[1,2-a]pyrazin-2-yl]acetamide"
CC(CCCc1ccccc1F)CC(CN)C(=O)O,2-(aminomethyl)-7-(2-fluorophenyl)-4-methylheptanoic acid
CCOC(=O)CC(=O)CN(CC(C)C)c1ccc(-c2nnco2)cc1,"ethyl 4-[N-(2-methylpropyl)-4-(1,3,4-oxadiazol-2-yl)anilino]-3-oxobutanoate"
Cc1c(C(=O)O)cc(C(C)(C)C)nc1Cl.Cc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)nc1Cl.Cc1cc(C(C)(C)C)nc(Cl)c1C.[Li+].[OH-],"lithium;6-tert-butyl-2-chloro-3,4-dimethylpyridine;6-tert-butyl-2-chloro-3-methylpyridine-4-carboxylic acid;1-(6-tert-butyl-2-chloro-3-methyl-4-pyridinyl)-3-[4-[6-(morpholin-4-ylmethyl)-3-pyridinyl]naphthalen-1-yl]urea;hydroxide"
COc1ccc(-n2nc3ccc(NC(=S)NC(=O)c4sc5cc(Cl)ccc5c4Cl)cc3n2)cc1,"3,6-dichloro-N-[[2-(4-methoxyphenyl)benzotriazol-5-yl]carbamothioyl]-1-benzothiophene-2-carboxamide"
Nc1nc2cc(CCC3CC(n4ccc5c(N)ncnc54)C(O)C3O)ccc2cc1Br,"3-[2-(2-amino-3-bromoquinolin-7-yl)ethyl]-5-(4-aminopyrrolo[2,3-d]pyrimidin-7-yl)cyclopentane-1,2-diol"
Cc1cccc(S(=O)(=O)Nc2ccc(-c3ccc(CO)cc3)cc2)c1,N-[4-[4-(hydroxymethyl)phenyl]phenyl]-3-methylbenzenesulfonamide
O=CC(O)c1ncc[nH]1,2-hydroxy-2-(1H-imidazol-2-yl)acetaldehyde
CCc1c(C)[nH]c(=O)c(Br)c1OC1CC(C)CC(C)C1,"3-bromo-4-(3,5-dimethylcyclohexyl)oxy-5-ethyl-6-methyl-1H-pyridin-2-one"
O=C(NCCC1CCN(CC(F)(F)F)CC1)c1ccsc1,"N-[2-[1-(2,2,2-trifluoroethyl)piperidin-4-yl]ethyl]thiophene-3-carboxamide"
NC(=O)c1nc(-c2cccc(Cl)c2)nc2c1[nH]c(=O)n2-c1ccc(Cl)c(Cl)c1,"2-(3-chlorophenyl)-9-(3,4-dichlorophenyl)-8-oxo-7H-purine-6-carboxamide"
Cc1ccsc1CNc1ncnc2ccc(CCc3ccc4c(c3)OCO4)cc12,"6-[2-(1,3-benzodioxol-5-yl)ethyl]-N-[(3-methylthiophen-2-yl)methyl]quinazolin-4-amine"
COc1ccc(NC(=S)Nc2ccc(OC)cc2OC)c(OC)c1,"1,3-bis(2,4-dimethoxyphenyl)thiourea"
Cc1cccc(C)c1Sc1c(C(=O)N2CCNCC2)c2ncccc2n1-c1ccccc1,"[2-(2,6-dimethylphenyl)sulfanyl-1-phenylpyrrolo[3,2-b]pyridin-3-yl]-piperazin-1-ylmethanone"
CCCCC(O)Cn1cc(CN(C)CC2CCCCC2)nn1,1-[4-[[cyclohexylmethyl(methyl)amino]methyl]triazol-1-yl]hexan-2-ol
CNc1nc(SCC(=O)N2C[C@@H](C)O[C@H](C)C2)nc2ccccc12,"1-[(2R,6R)-2,6-dimethylmorpholin-4-yl]-2-[4-(methylamino)quinazolin-2-yl]sulfanylethanone"
CC(CC=O)C(=O)C=O,3-methyl-2-oxopentanedial
OCCC1OC1CCO,2-[3-(2-hydroxyethyl)oxiran-2-yl]ethanol
CSc1ccc(CNc2csnn2)s1,N-[(5-methylsulfanylthiophen-2-yl)methyl]thiadiazol-4-amine
CN1CCN(N2CNC3=N[C@H](c4cccnc4)n4c(nc5ccccc54)N3C2)CC1,"(9S)-4-(4-methylpiperazin-1-yl)-9-pyridin-3-yl-2,4,6,8,10,17-hexazatetracyclo[8.7.0.02,7.011,16]heptadeca-1(17),6,11,13,15-pentaene"
COC(=O)N[C@H](C(=O)N1C2CCCCC2C[C@H]1c1nc2c([nH]1)=CC(c1ccc3c(c1)C(C)(C)c1cc(NC(=O)[C@@H]4[C@H]5CC[C@H](C5)N4C(=O)[C@@H](NC(=O)OC)C(C)C)ccc1-3)CC=2)C(C)C,"methyl N-[(2S)-1-[(1R,3S,4S)-3-[[7-[2-[(2S)-1-[(2S)-2-(methoxycarbonylamino)-3-methylbutanoyl]-2,3,3a,4,5,6,7,7a-octahydroindol-2-yl]-5,6-dihydro-3H-benzimidazol-5-yl]-9,9-dimethylfluoren-2-yl]carbamoyl]-2-azabicyclo[2.2.1]heptan-2-yl]-3-methyl-1-oxobutan-2-yl]carbamate"
CC(=O)[C@H]1CC(C(C)(C)C)C1(C)C,"1-[(1S)-3-tert-butyl-2,2-dimethylcyclobutyl]ethanone"
OCCn1ncnn1,2-(tetrazol-2-yl)ethanol
CS(=O)(=O)N1CCCC1C(=O)NCc1cnn2ccccc12,"1-methylsulfonyl-N-(pyrazolo[1,5-a]pyridin-3-ylmethyl)pyrrolidine-2-carboxamide"
CC(=NNC(=O)c1nnn(-c2nonc2N)c1C(C)C)c1cc(C)sc1C,"1-(4-amino-1,2,5-oxadiazol-3-yl)-N-[1-(2,5-dimethylthiophen-3-yl)ethylideneamino]-5-propan-2-yltriazole-4-carboxamide"
Cn1ccnc(NCC(C)(F)F)c1=O,"3-(2,2-difluoropropylamino)-1-methylpyrazin-2-one"
CC(C)C(NC(=O)c1ccc(Cl)c(Cl)c1)C(=O)N1CCCC1C(=O)NCCc1ccccc1Cl,"N-[2-(2-chlorophenyl)ethyl]-1-[2-[(3,4-dichlorobenzoyl)amino]-3-methylbutanoyl]pyrrolidine-2-carboxamide"
CCc1cc(=O)oc2c(C)c(OCC(=O)NCCCCCC(=O)O)ccc12,6-[[2-(4-ethyl-8-methyl-2-oxochromen-7-yl)oxyacetyl]amino]hexanoic acid
NC(=O)COCC1CC1,2-(cyclopropylmethoxy)acetamide
O=C1CCc2cc(C(=O)CSc3nnc(-c4ccccc4)c4ccccc34)ccc2N1,"6-[2-(4-phenylphthalazin-1-yl)sulfanylacetyl]-3,4-dihydro-1H-quinolin-2-one"
Cc1ccc2nc(C(F)(F)F)c(C(=O)NCc3cccs3)n2c1,"6-methyl-N-(thiophen-2-ylmethyl)-2-(trifluoromethyl)imidazo[1,2-a]pyridine-3-carboxamide"
C=C(c1ccc(Cl)cc1)C1COC2(CCC(O)CC2)OO1,"3-[1-(4-chlorophenyl)ethenyl]-1,2,5-trioxaspiro[5.5]undecan-9-ol"
CNc1c[nH]cc1NC,"3-N,4-N-dimethyl-1H-pyrrole-3,4-diamine"
CCc1ccc([C@@H](C)NC(=O)COc2ccccc2C(=O)NCc2ccccc2)cc1,N-benzyl-2-[2-[[(1R)-1-(4-ethylphenyl)ethyl]amino]-2-oxoethoxy]benzamide
OCc1cn[nH]c1O,"4-(hydroxymethyl)-1,2-dihydropyrazol-3-one"
